baseline_trainable_loss,baseline_trainable_lrap,baseline_trainable_ndcg,baseline_fixed_loss,baseline_fixed_lrap,baseline_fixed_ndcg,infused_trainable_loss,infused_trainable_lrap,infused_trainable_ndcg,infused_fixed_loss,infused_fixed_lrap,infused_fixed_ndcg
2.4244883042278556,0.7534702016142572,0.8146322030207069,2.349415354080394,0.7699829694120206,0.8271590381744708,3.105306020079907,0.6005153995118792,0.6943315549852854,3.1044324135083556,0.6025699365467114,0.6969715051603488
2.5730346145896474,0.7062966079225788,0.7795693177327933,2.233744248047263,0.7803886703951404,0.836828907933405,2.9871883307509077,0.6210619619009246,0.711582039547011,3.131816416259339,0.604970437425573,0.6983927577990356
2.3560145664699803,0.7631625809372926,0.8218141721950524,2.31022994945434,0.766581526591312,0.8240611525001746,3.1272012693606306,0.5887798857388691,0.6858866838547603,3.3672039054400433,0.5434130924643042,0.6482484338921546
2.4054805705326183,0.7569491318073339,0.8169469872731577,2.4537014331114793,0.7488200582365193,0.8111071994907609,2.9779699939330317,0.6228998939181257,0.7127960413905047,3.1775567283169894,0.5902271661947359,0.6860535819255947
2.3115589252118083,0.7690427639653606,0.8265862332146807,2.1471306497593243,0.8081934417415776,0.8570739683026718,3.077595302686001,0.6024930841801952,0.696929671613873,3.2861359461744373,0.5686787277963373,0.6685108645503945
2.1753564562549133,0.7946724745008797,0.847224580733395,2.1501109339533495,0.8119330745740371,0.859774795228926,3.0909167638727792,0.602585217393784,0.6967608844101771,3.391525024683079,0.551478440643769,0.6544255249344277
2.321722158785848,0.778124049308847,0.8339605932833806,2.343669665056687,0.7776731791109719,0.833159087010001,3.3799711812708852,0.5492622039065966,0.6516922400655186,3.5073898429337422,0.5264940403819944,0.6337694833687195
2.217659414041754,0.788270207267978,0.842279574801764,2.2953702143217134,0.7806643425512434,0.8363598593281762,3.3177935898379722,0.5599722065793022,0.661108869059107,3.1906961343491393,0.5837022805301214,0.682739265834216
2.460548625059019,0.7325112597453918,0.7980409844939139,2.4609715814360213,0.7442406035337921,0.8067665086961294,2.9644660777027756,0.6267737279842358,0.7163581021603365,3.2945686540882346,0.5670277165068509,0.6681762208468363
2.2804120939598906,0.7772393745866631,0.8327464231990651,2.3006134516402152,0.7785890976833713,0.8335118188181011,3.3216021294212097,0.5552099938234188,0.6577244020717791,3.0992101677794013,0.597339117298655,0.6929033728586789
